mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
1352,2012,9,13,21,46,20.4,0.564561,0.564561,3.14E+22,1.43E+22,6.54E+21,-5.30E+20,6.90E+21,-7.43E+21,335774,1.91E+21,1.63E+18,3913.37,3913.37,0,0.482481,0.482481,6.00E+21,1.48E+21,2.78E+20,8.15E+19,7.80E+20,-6.98E+20,85847,8.96E+20,1.66E+18,688.352,688.352,0
1353,2012,9,14,21,46,20.2,0.0785682,0.0785682,2.65E+22,1.41E+22,3.07E+21,-7.08E+20,6.70E+21,-7.41E+21,335669,1.91E+21,1.10E+18,3679.08,3679.08,0,0.522884,0.522884,5.91E+21,1.46E+21,2.52E+20,2.39E+20,8.51E+20,-6.11E+20,86036,8.97E+20,2.16E+18,273.406,273.406,0
1354,2012,9,15,21,46,20.1,0.398266,0.398266,2.60E+22,1.43E+22,4.27E+21,-3.48E+20,6.98E+21,-7.33E+21,335431,1.91E+21,1.75E+18,4071.5,4071.5,0,0.472635,0.472635,6.16E+21,1.48E+21,2.97E+20,1.39E+20,8.08E+20,-6.69E+20,86215,8.98E+20,1.04E+18,813.25,813.25,0
1355,2012,9,16,21,46,20,1.04651,1.04651,3.74E+22,1.47E+22,1.15E+22,-4.78E+20,7.09E+21,-7.57E+21,335273,1.91E+21,1.34E+18,4831.32,4831.32,0,0.486164,0.486164,6.02E+21,1.48E+21,1.63E+20,2.11E+20,8.43E+20,-6.32E+20,86474,8.99E+20,9.72E+17,1607.72,1607.72,0
1356,2012,9,17,21,46,19.8,-0.277853,-0.277853,2.27E+22,1.45E+22,-6.76E+20,-5.19E+20,6.97E+21,-7.49E+21,335001,1.91E+21,1.38E+18,4882.48,4882.48,0,0.501049,0.501049,6.06E+21,1.50E+21,2.83E+20,1.12E+20,8.04E+20,-6.92E+20,86719,9.00E+20,1.25E+18,295.854,295.854,0
1357,2012,9,18,21,46,19.7,0.422509,0.422509,3.13E+22,1.44E+22,6.97E+21,-3.24E+20,7.06E+21,-7.39E+21,334684,1.91E+21,1.16E+18,4461.04,4461.04,0,0.097008,0.097008,6.20E+21,1.51E+21,-2.60E+19,-2.77E+20,6.17E+20,-8.94E+20,86975,9.02E+20,1.07E+18,569.178,569.178,0
1358,2012,9,19,21,46,19.5,0.441447,0.441447,3.84E+22,1.42E+22,5.64E+21,-3.71E+20,6.93E+21,-7.30E+21,334285,1.91E+21,1.10E+18,4806.23,4806.23,0,0.54536,0.54536,6.31E+21,1.51E+21,4.88E+20,-7.52E+19,7.19E+20,-7.95E+20,87355,9.04E+20,1.34E+18,5099.34,5099.34,0
1359,2012,9,20,21,46,19.4,-0.241512,-0.241512,1.99E+22,1.42E+22,1.32E+20,-1.07E+21,6.56E+21,-7.63E+21,333875,1.90E+21,1.10E+18,4571.58,4571.58,0,0.279867,0.279867,6.12E+21,1.45E+21,2.45E+20,1.64E+20,8.07E+20,-6.43E+20,87646,9.05E+20,2.09E+18,628.087,628.087,0
1360,2012,9,21,21,46,19.3,-0.0283798,-0.0283798,2.80E+22,1.42E+22,1.89E+21,-3.20E+20,6.94E+21,-7.26E+21,333461,1.90E+21,1.17E+18,4994.64,4994.64,0,0.1518,0.1518,6.26E+21,1.58E+21,1.75E+20,7.66E+19,8.28E+20,-7.51E+20,88004,9.07E+20,1.21E+18,3889.59,3889.59,0
1361,2012,9,22,21,46,19.1,0.0988532,0.0988532,2.71E+22,1.42E+22,2.31E+21,-5.64E+20,6.83E+21,-7.39E+21,332970,1.90E+21,1.47E+18,5057.99,5057.99,0,0.365997,0.365997,6.29E+21,1.55E+21,2.75E+20,2.03E+20,8.76E+20,-6.73E+20,88422,9.09E+20,1.36E+18,1539.25,1539.25,0
1362,2012,9,23,21,46,19,0.144803,0.144803,2.11E+22,1.41E+22,1.15E+21,7.94E+19,7.07E+21,-6.99E+21,332419,1.90E+21,2.56E+18,5670.8,5670.8,0,0.442291,0.442291,6.24E+21,1.59E+21,4.74E+20,1.36E+20,8.65E+20,-7.29E+20,88834,9.11E+20,2.35E+18,3294.34,3294.34,0
1363,2012,9,24,21,46,18.8,0.0857956,0.0857956,2.21E+22,1.39E+22,5.83E+20,-2.62E+19,6.91E+21,-6.94E+21,331813,1.90E+21,1.29E+18,6145.34,6145.34,0,0.25056,0.25056,6.20E+21,1.65E+21,3.88E+20,7.86E+18,8.27E+20,-8.19E+20,89245,9.14E+20,2.54E+18,1242.03,1242.03,0
1364,2012,9,25,21,46,18.7,-0.504121,-0.504121,2.44E+22,1.37E+22,-4.67E+21,-3.05E+20,6.68E+21,-6.98E+21,331174,1.89E+21,1.51E+18,3194.02,3194.02,0,0.578802,0.578802,6.61E+21,1.50E+21,8.61E+20,7.65E+19,7.88E+20,-7.11E+20,89677,9.16E+20,1.08E+18,3976.42,3976.42,0
1365,2012,9,26,21,46,18.6,0.190019,0.190019,2.29E+22,1.37E+22,1.77E+21,-1.04E+20,6.79E+21,-6.90E+21,330458,1.89E+21,1.30E+18,5321.96,5321.96,0,0.117056,0.117056,6.85E+21,1.52E+21,8.77E+19,-7.37E+18,7.56E+20,-7.64E+20,90195,9.19E+20,6.63E+17,4243.22,4243.22,0
1366,2012,9,27,21,46,18.4,-0.224653,-0.224653,2.91E+22,1.38E+22,-7.00E+20,-3.15E+20,6.75E+21,-7.07E+21,329679,1.89E+21,1.25E+18,5210.88,5210.88,0,0.448169,0.448169,7.14E+21,1.60E+21,3.18E+20,2.60E+20,9.28E+20,-6.68E+20,90737,9.22E+20,9.26E+17,4638.76,4638.76,0
1367,2012,9,28,21,46,18.3,0.00284178,0.00284178,3.19E+22,1.38E+22,-6.63E+20,1.84E+20,7.00E+21,-6.82E+21,328935,1.89E+21,1.46E+18,4583.62,4583.62,0,-1790.08,-1790.08,2.37E+24,1.65E+21,4.86E+22,1.69E+20,9.12E+20,-7.43E+20,91256,9.25E+20,1.59E+18,2.97E+07,2.97E+07,0
1368,2012,9,29,21,46,18.1,-0.348633,-0.348633,2.78E+22,1.38E+22,-2.01E+21,-9.06E+16,6.88E+21,-6.88E+21,328134,1.88E+21,1.46E+18,4174.61,4174.61,0,0.358529,0.358529,6.92E+21,1.74E+21,3.48E+20,2.78E+19,8.84E+20,-8.56E+20,91871,9.28E+20,1.01E+18,3956.98,3956.98,0
1369,2012,9,30,21,46,18,-0.5579,-0.5579,2.60E+22,1.38E+22,-3.88E+21,1.08E+20,6.96E+21,-6.85E+21,327260,1.88E+21,2.43E+18,4097.74,4097.74,0,0.720085,0.720085,6.87E+21,1.67E+21,7.09E+20,1.12E+20,8.90E+20,-7.78E+20,92386,9.31E+20,1.11E+18,3898.68,3898.68,0
1370,2012,10,1,21,46,17.8,-0.0863901,-0.0863901,2.35E+22,1.35E+22,-7.78E+20,1.02E+20,6.81E+21,-6.70E+21,326324,1.88E+21,1.83E+18,3929.58,3929.58,0,0.221143,0.221143,7.79E+21,1.78E+21,-7.23E+19,2.40E+20,1.01E+21,-7.71E+20,92962,9.34E+20,1.24E+18,2959.94,2959.94,0
1371,2012,10,2,21,46,17.7,0.16828,0.16828,3.07E+22,1.38E+22,2.58E+21,3.36E+20,7.05E+21,-6.72E+21,325303,1.87E+21,1.20E+18,3456.28,3456.28,0,0.595094,0.595094,7.70E+21,1.81E+21,5.25E+20,1.82E+20,9.95E+20,-8.13E+20,93650,9.37E+20,1.17E+18,3722.31,3722.31,0
1373,2012,10,4,21,46,17.4,0.00970761,0.00970761,2.92E+22,1.36E+22,6.55E+20,2.44E+20,6.93E+21,-6.68E+21,323253,1.87E+21,1.53E+18,4484.3,4484.3,0,0.730257,0.730257,8.49E+21,1.89E+21,5.33E+20,1.72E+20,1.03E+21,-8.58E+20,95002,9.45E+20,1.17E+18,4024.35,4024.35,0
1374,2012,10,5,21,46,17.3,-0.11031,-0.11031,2.30E+22,1.36E+22,-9.47E+20,-1.19E+20,6.73E+21,-6.85E+21,322144,1.86E+21,1.20E+18,4426.06,4426.06,0,0.504608,0.504608,8.39E+21,1.99E+21,1.82E+20,8.64E+19,1.04E+21,-9.51E+20,95693,9.48E+20,1.20E+18,3154.7,3154.7,0
1375,2012,10,6,21,46,17.1,-0.218967,-0.218967,2.10E+22,1.38E+22,-1.18E+21,4.29E+19,6.92E+21,-6.88E+21,320995,1.86E+21,1.66E+18,3961.89,3961.89,0,0.472434,0.472434,8.67E+21,2.02E+21,4.71E+20,8.75E+19,1.05E+21,-9.66E+20,96468,9.52E+20,1.25E+18,4068.73,4068.73,0
1376,2012,10,7,21,46,17,0.0252516,0.0252516,2.35E+22,1.38E+22,-7.05E+20,2.04E+20,7.00E+21,-6.80E+21,319814,1.85E+21,1.26E+18,4485.01,4485.01,0,0.731096,0.731096,8.55E+21,2.11E+21,7.73E+20,1.86E+20,1.15E+21,-9.64E+20,97249,9.56E+20,2.70E+18,5117.79,5117.79,0
1377,2012,10,8,21,46,16.9,0.0795769,0.0795769,3.01E+22,1.36E+22,1.01E+21,-2.37E+19,6.78E+21,-6.80E+21,318566,1.85E+21,1.62E+18,5392.83,5392.83,0,0.630138,0.630138,7.91E+21,2.14E+21,7.89E+20,6.23E+19,1.10E+21,-1.04E+21,98059,9.61E+20,2.21E+18,4751.44,4751.44,0
1378,2012,10,9,21,46,16.7,-0.134227,-0.134227,2.10E+22,1.37E+22,-6.12E+20,-9.45E+19,6.79E+21,-6.89E+21,317327,1.84E+21,1.41E+18,5073.77,5073.77,0,0.074801,0.074801,7.86E+21,2.12E+21,-1.41E+19,1.35E+20,1.13E+21,-9.92E+20,98911,9.65E+20,1.45E+18,3975.27,3975.27,0
1380,2012,10,11,21,46,16.4,0.0820709,0.0820709,2.92E+22,1.34E+22,1.28E+21,-2.27E+19,6.67E+21,-6.69E+21,314643,1.84E+21,1.25E+18,5655.01,5655.01,0,0.777659,0.777659,8.59E+21,2.24E+21,7.20E+20,1.24E+20,1.18E+21,-1.06E+21,100658,9.75E+20,1.42E+18,5522.98,5522.98,0
1381,2012,10,12,21,46,16.3,-0.0847502,-0.0847502,2.22E+22,1.35E+22,8.78E+20,-5.33E+20,6.47E+21,-7.00E+21,313228,1.83E+21,1.50E+18,4812.69,4812.69,0,1.15114,1.15114,8.56E+21,2.24E+21,1.43E+21,2.49E+20,1.24E+21,-9.96E+20,101539,9.79E+20,9.92E+17,4137.29,4137.29,0
1382,2012,10,13,21,46,16.2,0.0297843,0.0297843,1.89E+22,1.34E+22,2.11E+21,-3.49E+20,6.51E+21,-6.86E+21,311767,1.83E+21,1.59E+18,4602.12,4602.12,0,0.44104,0.44104,9.64E+21,2.39E+21,2.24E+20,-5.52E+18,1.19E+21,-1.20E+21,102456,9.84E+20,2.04E+18,4167.54,4167.54,0
1383,2012,10,14,21,46,16,-0.246527,-0.246527,1.63E+22,1.30E+22,-4.72E+20,-4.14E+20,6.31E+21,-6.72E+21,310323,1.82E+21,1.32E+18,4715.57,4715.57,0,0.529817,0.529817,7.63E+21,2.35E+21,2.67E+20,1.50E+19,1.18E+21,-1.17E+21,103449,9.89E+20,1.74E+18,5280.29,5280.29,0
1384,2012,10,15,21,46,15.9,-0.078052,-0.078052,1.79E+22,1.28E+22,2.13E+20,-3.50E+20,6.24E+21,-6.59E+21,308799,1.82E+21,1.65E+18,3782.66,3782.66,0,0.317069,0.317069,8.44E+21,2.47E+21,7.71E+19,2.27E+20,1.35E+21,-1.12E+21,104448,9.94E+20,2.40E+18,3257.45,3257.45,0
1385,2012,10,16,21,46,15.7,-0.104595,-0.104595,1.60E+22,1.28E+22,-1.11E+20,-1.48E+20,6.31E+21,-6.45E+21,307222,1.81E+21,1.22E+18,3689.58,3689.58,0,0.565685,0.565685,7.64E+21,2.41E+21,4.83E+20,2.41E+20,1.33E+21,-1.09E+21,105502,1.00E+21,1.17E+18,1874.31,1874.31,0
1386,2012,10,17,21,46,15.6,-0.329981,-0.329981,1.54E+22,1.29E+22,-3.89E+20,-7.54E+20,6.08E+21,-6.83E+21,305659,1.80E+21,1.23E+18,2987.61,2987.61,0,1.00847,1.00847,1.00E+22,2.57E+21,1.41E+21,2.21E+20,1.40E+21,-1.17E+21,106550,1.01E+21,8.75E+17,3060.25,3060.25,0
1387,2012,10,18,21,46,15.5,-0.139061,-0.139061,1.55E+22,1.29E+22,-7.99E+19,-5.10E+20,6.21E+21,-6.72E+21,304073,1.80E+21,1.52E+18,4241.45,4241.45,0,0.501132,0.501132,8.46E+21,2.62E+21,6.20E+20,2.73E+20,1.44E+21,-1.17E+21,107582,1.01E+21,1.25E+18,1764.41,1764.41,0
1388,2012,10,19,21,46,15.3,-0.28706,-0.28706,1.56E+22,1.27E+22,-2.52E+20,-5.77E+20,6.08E+21,-6.66E+21,302363,1.79E+21,2.34E+18,3755.84,3755.84,0,0.402304,0.402304,8.99E+21,2.75E+21,5.11E+20,1.94E+20,1.47E+21,-1.28E+21,108793,1.02E+21,1.52E+18,1755.61,1755.61,0
1389,2012,10,20,21,46,15.2,-0.36199,-0.36199,1.54E+22,1.25E+22,-2.06E+20,-9.55E+20,5.79E+21,-6.74E+21,300677,1.79E+21,1.56E+18,2894.13,2894.13,0,0.954982,0.954982,1.06E+22,2.72E+21,1.73E+21,1.75E+20,1.45E+21,-1.27E+21,109903,1.02E+21,1.26E+18,4934.85,4934.85,0
1390,2012,10,21,21,46,15,-0.236139,-0.236139,1.56E+22,1.24E+22,1.63E+20,-6.64E+20,5.87E+21,-6.54E+21,298907,1.78E+21,1.78E+18,3301.02,3301.02,0,0.402448,0.402448,9.57E+21,2.86E+21,3.75E+20,2.34E+20,1.55E+21,-1.31E+21,111033,1.03E+21,1.53E+18,2861.14,2861.14,0
1391,2012,10,22,21,46,14.9,-0.0429146,-0.0429146,1.84E+22,1.24E+22,-5.95E+20,-2.43E+19,6.21E+21,-6.24E+21,297237,1.78E+21,1.05E+18,5509.69,5509.69,0,1.0191,1.0191,9.99E+21,2.88E+21,1.39E+21,1.31E+20,1.51E+21,-1.37E+21,112305,1.03E+21,9.96E+17,3876.36,3876.36,0
1392,2012,10,23,21,46,14.8,0.308,0.308,2.47E+22,1.26E+22,3.08E+21,-4.00E+20,6.08E+21,-6.48E+21,295445,1.77E+21,1.17E+18,4657.73,4657.73,0,0.169924,0.169924,9.71E+21,3.05E+21,5.74E+19,8.42E+19,1.57E+21,-1.48E+21,113451,1.04E+21,8.93E+17,4505.43,4505.43,0
1393,2012,10,24,21,46,14.6,-0.0139292,-0.0139292,2.41E+22,1.25E+22,9.63E+20,-1.85E+20,6.15E+21,-6.34E+21,293648,1.76E+21,1.43E+18,5633.44,5633.44,0,1.00595,1.00595,1.23E+22,3.14E+21,1.76E+21,2.61E+20,1.70E+21,-1.44E+21,114765,1.05E+21,9.21E+17,5277.52,5277.52,0
1394,2012,10,25,21,46,14.5,-0.194984,-0.194984,1.80E+22,1.20E+22,-1.73E+21,1.06E+20,6.06E+21,-5.95E+21,291767,1.76E+21,1.70E+18,3027.34,3027.34,0,0.529747,0.529747,1.29E+22,3.12E+21,4.58E+20,1.05E+20,1.61E+21,-1.51E+21,116013,1.05E+21,1.19E+18,5665.82,5665.82,0
1395,2012,10,26,21,46,14.3,0.0467416,0.0467416,1.92E+22,1.20E+22,1.28E+21,-1.56E+20,5.92E+21,-6.08E+21,289909,1.75E+21,1.36E+18,5588.08,5588.08,0,0.5304,0.5304,1.22E+22,3.29E+21,1.38E+21,2.51E+20,1.77E+21,-1.52E+21,117369,1.06E+21,1.06E+18,4200.54,4200.54,0
1396,2012,10,27,21,46,14.2,-0.226514,-0.226514,2.69E+22,1.19E+22,-5.98E+20,-4.86E+20,5.69E+21,-6.17E+21,287976,1.74E+21,1.49E+18,5459.33,5459.33,0,0.651946,0.651946,1.54E+22,3.44E+21,8.41E+20,1.65E+20,1.80E+21,-1.64E+21,118688,1.07E+21,1.91E+18,4944.32,4944.32,0
1397,2012,10,28,21,46,14.1,0.227633,0.227633,2.54E+22,1.19E+22,9.46E+20,-1.38E+19,5.95E+21,-5.96E+21,286050,1.74E+21,1.04E+18,5669.27,5669.27,0,-1786.87,-1786.87,1.01E+25,3.54E+21,-7.05E+24,3.40E+20,1.94E+21,-1.60E+21,120094,1.07E+21,1.59E+18,2.22E+07,2.22E+07,0
1398,2012,10,29,21,46,13.9,0.293543,0.293543,2.51E+22,1.18E+22,3.72E+21,-3.51E+20,5.72E+21,-6.07E+21,284065,1.73E+21,2.04E+18,4231.12,4231.12,0,0.888951,0.888951,1.50E+22,3.59E+21,2.77E+20,3.53E+20,1.97E+21,-1.62E+21,121455,1.08E+21,1.47E+18,5501.08,5501.08,0
1399,2012,10,30,21,46,13.8,0.773157,0.773157,2.78E+22,1.16E+22,5.73E+21,3.51E+19,5.81E+21,-5.77E+21,282097,1.72E+21,1.65E+18,4241.57,4241.57,0,0.0876168,0.0876168,1.50E+22,3.90E+21,-1.34E+21,4.87E+20,2.19E+21,-1.71E+21,122879,1.09E+21,2.38E+18,5468.2,5468.2,0
1400,2012,10,31,21,46,13.7,0.0877282,0.0877282,2.65E+22,1.14E+22,1.86E+21,-2.86E+19,5.69E+21,-5.71E+21,280067,1.72E+21,1.19E+18,3846.48,3846.48,0,1.11706,1.11706,2.00E+22,3.66E+21,2.81E+21,1.80E+20,1.92E+21,-1.74E+21,124364,1.09E+21,1.63E+18,5445.12,5445.12,0
1401,2012,11,1,21,46,13.6,0.140682,0.140682,2.44E+22,1.15E+22,2.93E+20,1.34E+19,5.76E+21,-5.74E+21,278031,1.71E+21,1.17E+18,3659.71,3659.71,0,1.19639,1.19639,1.58E+22,3.68E+21,2.57E+21,2.36E+20,1.96E+21,-1.72E+21,125836,1.10E+21,9.83E+17,5611.08,5611.08,0
1402,2012,11,2,21,46,13.4,0.614025,0.614025,2.74E+22,1.12E+22,3.73E+21,1.57E+20,5.65E+21,-5.50E+21,275967,1.70E+21,1.72E+18,3574.67,3574.67,0,1.16455,1.16455,1.72E+22,3.90E+21,1.93E+21,2.20E+20,2.06E+21,-1.84E+21,127380,1.11E+21,1.66E+18,5518.8,5518.8,0
1403,2012,11,3,21,46,13.3,0.0898283,0.0898283,2.89E+22,1.12E+22,5.62E+20,-2.39E+20,5.48E+21,-5.72E+21,273855,1.69E+21,1.45E+18,4103.51,4103.51,0,0.502163,0.502163,1.95E+22,4.02E+21,3.62E+20,2.80E+20,2.15E+21,-1.87E+21,128977,1.12E+21,2.26E+18,3222.73,3222.73,0
1404,2012,11,4,21,46,13.2,0.404647,0.404647,2.66E+22,1.11E+22,1.30E+21,3.73E+20,5.76E+21,-5.38E+21,271761,1.69E+21,1.34E+18,3893.07,3893.07,0,0.912447,0.912447,2.07E+22,4.09E+21,8.62E+20,4.48E+20,2.27E+21,-1.82E+21,130479,1.12E+21,1.87E+18,3500.67,3500.67,0
1405,2012,11,5,21,46,13.1,0.421655,0.421655,2.70E+22,1.12E+22,3.16E+21,8.83E+19,5.65E+21,-5.56E+21,269614,1.68E+21,1.46E+18,4076.42,4076.42,0,1.42511,1.42511,1.93E+22,4.16E+21,4.03E+21,1.98E+20,2.18E+21,-1.98E+21,132088,1.13E+21,1.77E+18,3599.9,3599.9,0
1406,2012,11,6,21,46,13,0.425806,0.425806,2.59E+22,1.10E+22,1.41E+21,9.03E+19,5.54E+21,-5.45E+21,267393,1.67E+21,1.22E+18,3844.3,3844.3,0,0.701455,0.701455,1.63E+22,4.35E+21,4.05E+20,5.15E+20,2.43E+21,-1.92E+21,133727,1.14E+21,1.08E+18,3512.57,3512.57,0
1407,2012,11,7,21,46,12.8,0.598306,0.598306,3.06E+22,1.10E+22,3.68E+21,2.12E+20,5.59E+21,-5.38E+21,265208,1.66E+21,1.79E+18,5035.89,5035.89,0,0.962429,0.962429,1.96E+22,4.48E+21,2.16E+21,4.83E+20,2.48E+21,-2.00E+21,135421,1.15E+21,1.37E+18,5292.7,5292.7,0
1408,2012,11,8,21,46,12.7,-0.0885944,-0.0885944,2.59E+22,1.11E+22,-2.20E+21,2.97E+19,5.59E+21,-5.56E+21,263031,1.65E+21,1.24E+18,4910.26,4910.26,0,1.06972,1.06972,1.93E+22,4.59E+21,9.80E+20,9.12E+20,2.75E+21,-1.84E+21,137129,1.15E+21,1.63E+18,4855.86,4855.86,0
1409,2012,11,9,21,46,12.6,0.339208,0.339208,2.31E+22,1.07E+22,6.71E+20,4.48E+20,5.58E+21,-5.13E+21,260861,1.65E+21,1.11E+18,4925.56,4925.56,0,1.46986,1.46986,2.06E+22,4.59E+21,4.35E+21,2.72E+20,2.43E+21,-2.16E+21,138882,1.16E+21,1.49E+18,4517.1,4517.1,0
1410,2012,11,10,21,46,12.5,0.0882303,0.0882303,2.85E+22,1.08E+22,-2.38E+21,8.73E+20,5.83E+21,-4.96E+21,258643,1.64E+21,1.21E+18,4142.15,4142.15,0,0.566424,0.566424,1.87E+22,4.70E+21,7.97E+20,4.94E+20,2.60E+21,-2.10E+21,140577,1.17E+21,1.55E+18,5324.34,5324.34,0
1411,2012,11,11,21,46,12.4,0.500499,0.500499,2.08E+22,1.05E+22,2.18E+21,5.10E+20,5.49E+21,-4.98E+21,256442,1.63E+21,1.20E+18,4975.8,4975.8,0,0.540894,0.540894,1.78E+22,4.85E+21,1.40E+21,3.11E+20,2.58E+21,-2.27E+21,142345,1.18E+21,2.22E+18,4848.95,4848.95,0
1412,2012,11,12,21,46,12.3,0.910478,0.910478,2.95E+22,1.05E+22,7.63E+21,1.68E+20,5.32E+21,-5.16E+21,254177,1.62E+21,1.94E+18,4838.68,4838.68,0,0.227693,0.227693,1.91E+22,4.92E+21,-2.47E+20,2.83E+20,2.60E+21,-2.32E+21,144121,1.19E+21,1.41E+18,4713.52,4713.52,0
1413,2012,11,13,21,46,12.1,0.00307143,0.00307143,2.14E+22,1.03E+22,-7.93E+20,8.32E+19,5.18E+21,-5.09E+21,251883,1.61E+21,1.43E+18,5172.55,5172.55,0,0.656179,0.656179,1.52E+22,5.08E+21,1.21E+21,4.93E+20,2.78E+21,-2.29E+21,145974,1.19E+21,1.35E+18,4671.78,4671.78,0
1414,2012,11,14,21,46,12,0.204075,0.204075,1.92E+22,1.03E+22,2.25E+21,-3.64E+19,5.11E+21,-5.15E+21,249564,1.61E+21,1.22E+18,4418.76,4418.76,0,0.754383,0.754383,1.44E+22,5.16E+21,2.44E+21,4.72E+20,2.81E+21,-2.34E+21,147834,1.20E+21,1.19E+18,4820.9,4820.9,0
1415,2012,11,15,21,46,11.9,0.255353,0.255353,2.09E+22,9.84E+21,2.77E+21,-9.55E+19,4.87E+21,-4.97E+21,247295,1.60E+21,1.27E+18,5239.06,5239.06,0,0.670442,0.670442,1.76E+22,5.30E+21,1.30E+21,6.51E+20,2.97E+21,-2.32E+21,149723,1.21E+21,1.88E+18,4559.98,4559.98,0
1416,2012,11,16,21,46,11.8,0.144207,0.144207,1.47E+22,9.85E+21,1.23E+21,1.40E+20,4.99E+21,-4.85E+21,245045,1.59E+21,1.24E+18,4685.53,4685.53,0,0.700898,0.700898,1.47E+22,5.37E+21,2.03E+21,2.44E+20,2.80E+21,-2.56E+21,151651,1.22E+21,2.20E+18,4262.14,4262.14,0
1417,2012,11,17,21,46,11.7,0.35253,0.35253,1.89E+22,9.74E+21,3.39E+21,-4.31E+20,4.65E+21,-5.08E+21,242764,1.58E+21,1.32E+18,5134.99,5134.99,0,0.413879,0.413879,1.70E+22,5.56E+21,1.07E+21,3.64E+20,2.96E+21,-2.60E+21,153611,1.23E+21,1.90E+18,3661.69,3661.69,0
1418,2012,11,18,21,46,11.6,0.26648,0.26648,1.55E+22,9.61E+21,2.89E+21,-2.60E+19,4.79E+21,-4.82E+21,240467,1.57E+21,1.14E+18,4307.08,4307.08,0,1.19555,1.19555,1.73E+22,5.48E+21,3.92E+21,4.38E+20,2.96E+21,-2.52E+21,155646,1.24E+21,2.06E+18,4980.81,4980.81,0
1419,2012,11,19,21,46,11.5,-0.381812,-0.381812,1.96E+22,9.57E+21,-2.20E+21,-2.63E+20,4.66E+21,-4.92E+21,238175,1.56E+21,1.29E+18,3968.88,3968.88,0,0.838033,0.838033,1.28E+22,5.68E+21,2.82E+21,3.86E+20,3.03E+21,-2.65E+21,157618,1.24E+21,1.42E+18,2663.06,2663.06,0
1420,2012,11,20,21,46,11.4,-0.185138,-0.185138,1.36E+22,9.24E+21,-6.03E+20,-3.41E+20,4.45E+21,-4.79E+21,235735,1.56E+21,1.34E+18,4864.18,4864.18,0,0.587882,0.587882,1.31E+22,5.70E+21,1.71E+21,4.89E+20,3.10E+21,-2.61E+21,159620,1.25E+21,2.05E+18,2480.73,2480.73,0
1421,2012,11,21,21,46,11.3,-0.165235,-0.165235,1.14E+22,9.46E+21,-5.81E+20,-3.49E+20,4.55E+21,-4.90E+21,233446,1.55E+21,1.23E+18,2663.88,2663.88,0,0.67446,0.67446,1.23E+22,5.66E+21,1.60E+21,4.13E+20,3.04E+21,-2.63E+21,161611,1.26E+21,1.33E+18,2994.52,2994.52,0
1422,2012,11,22,21,46,11.2,0.0645589,0.0645589,1.50E+22,9.23E+21,1.33E+20,-1.16E+20,4.56E+21,-4.67E+21,231176,1.54E+21,1.42E+18,3778.55,3778.55,0,0.498981,0.498981,1.41E+22,6.03E+21,1.27E+21,3.32E+20,3.18E+21,-2.85E+21,163691,1.27E+21,2.18E+18,3185.28,3185.28,0
1423,2012,11,23,21,46,11.1,-0.0467127,-0.0467127,1.27E+22,9.16E+21,1.05E+20,-3.37E+20,4.41E+21,-4.75E+21,228861,1.53E+21,1.64E+18,3568.45,3568.45,0,0.660125,0.660125,1.35E+22,6.12E+21,1.91E+21,4.71E+20,3.29E+21,-2.82E+21,165779,1.28E+21,1.63E+18,2139.39,2139.39,0
1424,2012,11,24,21,46,11,-0.153091,-0.153091,1.09E+22,9.23E+21,-5.10E+20,-3.60E+20,4.43E+21,-4.79E+21,226535,1.52E+21,1.48E+18,332.099,332.099,0,0.654542,0.654542,1.38E+22,6.23E+21,1.40E+21,5.74E+20,3.40E+21,-2.83E+21,168015,1.29E+21,1.99E+18,2647.83,2647.83,0
1425,2012,11,25,21,46,10.9,-0.109531,-0.109531,1.07E+22,8.97E+21,-2.75E+20,-1.61E+20,4.41E+21,-4.57E+21,224232,1.51E+21,1.50E+18,4017.9,4017.9,0,0.615748,0.615748,1.22E+22,6.24E+21,7.40E+20,6.90E+20,3.47E+21,-2.78E+21,170058,1.30E+21,1.44E+18,637.896,637.896,0
1426,2012,11,26,21,46,10.8,0.00392236,0.00392236,1.11E+22,8.66E+21,9.63E+19,-1.75E+19,4.32E+21,-4.34E+21,221869,1.50E+21,1.61E+18,3044.76,3044.76,0,0.794835,0.794835,1.37E+22,6.42E+21,2.03E+21,7.17E+20,3.57E+21,-2.85E+21,172182,1.31E+21,1.63E+18,2162.7,2162.7,0
1427,2012,11,27,21,46,10.7,0.0883724,0.0883724,1.09E+22,8.53E+21,6.67E+18,1.99E+20,4.37E+21,-4.17E+21,219392,1.49E+21,1.22E+18,3156.04,3156.04,0,1.22666,1.22666,2.08E+22,6.74E+21,2.46E+21,9.51E+20,3.85E+21,-2.90E+21,174449,1.31E+21,1.45E+18,5369.49,5369.49,0
