2455,1976,09,20,18,31,32,-1.48922,-2.6088,2.91E+22,-4.11E+21,1.25E+22,-1.66E+22,72238,1.10E+21,1.24E+19,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2456,1976,09,21,18,52,58,2.47891,6.95093,3.14E+22,8.28E+21,1.98E+22,-1.16E+22,72816,1.21E+21,1.02E+19,0,13.3822,47.9475,3.75E+22,1.15E+22,2.45E+22,-1.30E+22,12337,2.93E+20,1.50E+20,0
2457,1976,09,22,15,12,20,-0.678885,-1.05003,2.95E+22,-1.69E+21,1.39E+22,-1.56E+22,70729,1.06E+21,1.07E+19,0,-3.92179,-1.62521,5.58E+21,-4.46E+20,2.57E+21,-3.01E+21,12058,2.03E+20,7.85E+18,0
2461,1976,09,26,17,50,48,-6.47522,-15.0661,2.60E+22,-1.25E+22,6.74E+21,-1.93E+22,59623,7.88E+20,2.69E+19,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2463,1976,09,28,18,17,03,1.00801,2.39172,1.58E+22,1.12E+21,8.47E+21,-7.35E+21,60360,8.50E+20,4.84E+18,0,-4.827,-13.0981,1.88E+21,-1.07E+21,4.06E+20,-1.48E+21,4356,8.12E+19,2.90E+18,0
2464,1976,09,29,18,47,55,0.0832354,1.71321,2.21E+22,6.21E+20,1.13E+22,-1.07E+22,70058,1.08E+21,6.90E+18,0,-7.51876,-8.28953,6.03E+21,-2.47E+21,1.78E+21,-4.25E+21,13462,2.47E+20,5.23E+18,0
2465,1976,09,30,14,36,37,0.0347614,1.65563,2.10E+22,1.04E+21,1.10E+22,-1.00E+22,68184,9.97E+20,1.14E+19,0,-6.03304,-2.44441,4.40E+21,-6.33E+20,1.89E+21,-2.52E+21,12087,1.91E+20,4.62E+18,0
2470,1976,10,05,14,39,27,0.394683,3.80324,2.72E+22,3.74E+21,1.55E+22,-1.17E+22,74647,1.21E+21,1.61E+19,0,-5.3316,-7.43922,9.37E+21,-3.40E+21,2.98E+21,-6.38E+21,19293,3.81E+20,5.34E+18,0
2471,1976,10,06,14,53,41,-2.44705,0.270367,2.25E+22,-7.76E+20,1.09E+22,-1.16E+22,77559,1.16E+21,6.77E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2472,1976,10,07,16,54,45,2.72397,6.27159,5.09E+21,2.14E+21,3.61E+21,-1.48E+21,27692,3.37E+20,1.57E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2473,1976,10,08,18,23,48,2.00409,5.13728,1.05E+22,3.41E+21,6.97E+21,-3.56E+21,47501,6.55E+20,2.33E+18,0,-2.32213,-7.54375,4.01E+20,-1.74E+20,1.14E+20,-2.88E+20,1327,2.31E+19,1.26E+18,0
2474,1976,10,09,17,37,48,2.89081,7.24346,1.13E+22,4.70E+21,8.01E+21,-3.31E+21,48844,6.59E+20,2.01E+18,0,-2.31545,-7.3937,4.96E+20,-1.97E+20,1.49E+20,-3.47E+20,1604,2.73E+19,1.40E+18,0
2475,1976,10,10,18,02,30,0.0979847,0.873431,1.64E+22,1.34E+20,8.24E+21,-8.11E+21,64422,9.33E+20,8.83E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2476,1976,10,11,15,13,29,-0.0673134,1.01374,1.15E+22,2.77E+20,5.91E+21,-5.63E+21,55611,7.47E+20,3.47E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2477,1976,10,12,15,02,41,-0.538089,-0.321655,2.48E+22,-1.99E+21,1.14E+22,-1.34E+22,69516,1.14E+21,7.21E+18,0,-4.88677,-7.40833,8.26E+21,-2.98E+21,2.64E+21,-5.62E+21,18228,3.69E+20,4.59E+18,0
2478,1976,10,13,16,27,58,-1.00808,-2.73627,1.54E+22,-1.82E+21,6.81E+21,-8.63E+21,44979,6.25E+20,3.00E+18,0,2.40985,7.72283,5.84E+20,2.12E+20,3.98E+20,-1.86E+20,1594,2.76E+19,1.51E+18,0
2479,1976,10,14,18,45,23,0.483027,1.14526,8.14E+21,5.19E+20,4.33E+21,-3.81E+21,35057,4.62E+20,2.08E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2480,1976,10,15,18,54,11,0.0787283,2.53726,2.30E+22,1.74E+21,1.23E+22,-1.06E+22,70478,1.09E+21,9.51E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2481,1976,10,16,16,49,56,1.70741,4.17531,7.15E+21,1.73E+21,4.44E+21,-2.71E+21,31879,4.03E+20,1.92E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2482,1976,10,17,21,39,33,1.04358,7.97575,2.71E+22,7.86E+21,1.75E+22,-9.62E+21,65974,9.92E+20,2.26E+19,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2483,1976,10,18,17,55,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2526,1976,11,30,18,27,56,-1.97034,-6.38832,1.68E+22,-3.21E+21,6.78E+21,-9.99E+21,29661,4.66E+20,6.00E+18,0,-2.89054,-8.92054,1.23E+22,-3.26E+21,4.55E+21,-7.80E+21,22524,3.66E+20,4.53E+18,0
2528,1976,12,02,16,44,38,0.141092,0.14084,1.17E+22,-8.92E+19,5.80E+21,-5.89E+21,30545,4.87E+20,3.24E+18,0,-3.04049,-9.5168,1.08E+22,-3.97E+21,3.43E+21,-7.40E+21,25535,4.17E+20,3.41E+18,0
2529,1976,12,03,17,27,33,0.136731,1.63697,1.32E+22,6.13E+20,6.88E+21,-6.27E+21,36851,5.95E+20,3.65E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2530,1976,12,04,17,35,02,0.766689,3.57835,1.13E+22,1.54E+21,6.40E+21,-4.86E+21,31149,4.69E+20,9.21E+18,0,-2.41259,-6.3402,9.57E+21,-2.80E+21,3.39E+21,-6.19E+21,29269,4.39E+20,4.44E+18,0
2531,1976,12,05,21,16,05,3.10401,10.0556,1.51E+22,6.00E+21,1.06E+22,-4.56E+21,36180,6.06E+20,5.83E+18,0,-4.08258,-11.5679,1.49E+22,-6.96E+21,3.97E+21,-1.09E+22,36994,5.90E+20,5.66E+18,0
2532,1976,12,06,15,48,05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2533,1976,12,07,16,46,18,2.70581,8.33986,7.50E+21,3.02E+21,5.26E+21,-2.24E+21,24829,3.75E+20,3.88E+18,0,-2.33148,-5.87378,7.39E+21,-2.10E+21,2.65E+21,-4.74E+21,25369,3.82E+20,3.88E+18,0
2534,1976,12,08,19,27,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2535,1976,12,09,18,48,45,2.28842,7.4758,2.00E+22,4.46E+21,1.23E+22,-7.79E+21,34914,6.25E+20,7.38E+18,0,-6.30965,-19.1114,5.31E+22,-9.99E+21,2.16E+22,-3.16E+22,32323,5.54E+20,3.56E+19,0
2536,1976,12,10,15,48,49,0.624657,1.86596,1.28E+22,8.03E+20,6.78E+21,-5.98E+21,27694,4.65E+20,4.03E+18,0,-1.14227,-3.44031,1.38E+22,-1.69E+21,6.03E+21,-7.72E+21,31264,5.16E+20,4.75E+18,0
2537,1976,12,11,17,55,45,1.30598,3.87709,1.06E+22,1.39E+21,5.97E+21,-4.59E+21,23282,3.68E+20,4.28E+18,0,-2.71206,-7.75454,1.18E+22,-3.19E+21,4.31E+21,-7.50E+21,27992,4.32E+20,3.56E+18,0
2538,1976,12,12,18,31,24,1.63203,4.91913,1.16E+22,1.87E+21,6.74E+21,-4.88E+21,24425,3.93E+20,4.07E+18,0,-2.77023,-8.35801,1.31E+22,-3.95E+21,4.55E+21,-8.50E+21,30305,4.74E+20,3.65E+18,0
2539,1976,12,13,16,54,07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-2.23111,-4.52443,1.11E+22,-2.39E+21,4.36E+21,-6.75E+21,36798,5.24E+20,3.17E+18,0
